strain_1,strain_2,strain_3,name,media,init_OD,temperature,replicate,row,col,well,pH,anomalous,time,OD600,OD730,column
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,4,F,8,F8,7.5,no,75600,0.199,0.18,8
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,1,F,9,F9,7.2,no,75600,0.99,0.787,9
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,2,F,10,F10,7.2,no,75600,1.023,0.824,10
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,3,F,11,F11,7.2,no,75600,1.028,0.817,11
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,4,F,12,F12,7.2,no,75600,1.074,0.858,12
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,1,G,1,G1,7,no,75600,1.19,1.012,1
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,2,G,2,G2,7,no,75600,1.183,1.004,2
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,3,G,3,G3,7,no,75600,1.088,0.924,3
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,4,G,4,G4,7,no,75600,1.14,0.957,4
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,1,G,5,G5,7.5,no,75600,0.207,0.185,5
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,2,G,6,G6,7.5,no,75600,0.201,0.18,6
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,3,G,7,G7,7.5,no,75600,0.192,0.176,7
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,4,G,8,G8,7.5,no,75600,0.192,0.174,8
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,1,G,9,G9,7.2,no,75600,1.061,0.881,9
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,2,G,10,G10,7.2,no,75600,1.137,0.952,10
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,3,G,11,G11,7.2,no,75600,1.055,0.873,11
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,4,G,12,G12,7.2,no,75600,1.112,0.925,12
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,1,H,1,H1,7,no,75600,1.029,0.83,1
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,2,H,2,H2,7,no,75600,1.025,0.847,2
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,3,H,3,H3,7,no,75600,1.026,0.851,3
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,4,H,4,H4,7,no,75600,1.004,0.806,4
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,1,H,5,H5,7.5,no,75600,0.176,0.16,5
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,2,H,6,H6,7.5,no,75600,0.18,0.164,6
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,3,H,7,H7,7.5,no,75600,0.185,0.167,7
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,4,H,8,H8,7.5,no,75600,0.205,0.184,8
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,1,H,9,H9,7.2,no,75600,1.115,0.927,9
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,2,H,10,H10,7.2,no,75600,1.351,1.155,10
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,3,H,11,H11,7.2,no,75600,1.105,0.91,11
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,4,H,12,H12,7.2,no,75600,1.116,0.918,12
blank,blank,blank,Negative,LB,0.001,30,1,A,1,A1,7,no,76800,0.147,0.138,1
blank,blank,blank,Negative,LB,0.001,30,2,A,2,A2,7,no,76800,0.141,0.132,2
blank,blank,blank,Negative,LB,0.001,30,3,A,3,A3,7,no,76800,0.163,0.152,3
blank,blank,blank,Negative,LB,0.001,30,4,A,4,A4,7,no,76800,0.139,0.13,4
blank,blank,blank,Negative,BG11,0.001,30,1,A,5,A5,7.5,no,76800,0.145,0.138,5
blank,blank,blank,Negative,BG11,0.001,30,2,A,6,A6,7.5,no,76800,0.156,0.149,6
blank,blank,blank,Negative,BG11,0.001,30,3,A,7,A7,7.5,no,76800,0.158,0.15,7
blank,blank,blank,Negative,BG11,0.001,30,4,A,8,A8,7.5,no,76800,0.155,0.147,8
blank,blank,blank,Negative,LB + BG11,0.001,30,1,A,9,A9,7.2,no,76800,0.248,0.218,9
blank,blank,blank,Negative,LB + BG11,0.001,30,2,A,10,A10,7.2,no,76800,0.266,0.231,10
blank,blank,blank,Negative,LB + BG11,0.001,30,3,A,11,A11,7.2,no,76800,0.244,0.217,11
blank,blank,blank,Negative,LB + BG11,0.001,30,4,A,12,A12,7.2,no,76800,0.296,0.254,12
S.oneidensis,blank,blank,So,LB,0.001,30,1,B,1,B1,7,no,76800,1.04,0.834,1
S.oneidensis,blank,blank,So,LB,0.001,30,2,B,2,B2,7,no,76800,1.083,0.862,2
S.oneidensis,blank,blank,So,LB,0.001,30,3,B,3,B3,7,no,76800,0.995,0.781,3
S.oneidensis,blank,blank,So,LB,0.001,30,4,B,4,B4,7,no,76800,1.027,0.826,4
S.oneidensis,blank,blank,So,BG11,0.001,30,1,B,5,B5,7.5,no,76800,0.208,0.183,5
S.oneidensis,blank,blank,So,BG11,0.001,30,2,B,6,B6,7.5,no,76800,0.207,0.183,6
S.oneidensis,blank,blank,So,BG11,0.001,30,3,B,7,B7,7.5,no,76800,0.204,0.182,7
S.oneidensis,blank,blank,So,BG11,0.001,30,4,B,8,B8,7.5,no,76800,0.213,0.189,8
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,1,B,9,B9,7.2,no,76800,1.028,0.81,9
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,2,B,10,B10,7.2,no,76800,1.004,0.789,10
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,3,B,11,B11,7.2,no,76800,1.051,0.838,11
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,4,B,12,B12,7.2,no,76800,1.07,0.842,12
P.pudita,blank,blank,Pp,LB,0.001,30,1,C,1,C1,7,no,76800,1.233,1.049,1
P.pudita,blank,blank,Pp,LB,0.001,30,2,C,2,C2,7,no,76800,1.234,1.045,2
P.pudita,blank,blank,Pp,LB,0.001,30,3,C,3,C3,7,no,76800,1.152,0.953,3
P.pudita,blank,blank,Pp,LB,0.001,30,4,C,4,C4,7,no,76800,1.197,1.012,4
P.pudita,blank,blank,Pp,BG11,0.001,30,1,C,5,C5,7.5,no,76800,0.168,0.154,5
P.pudita,blank,blank,Pp,BG11,0.001,30,2,C,6,C6,7.5,no,76800,0.166,0.155,6
P.pudita,blank,blank,Pp,BG11,0.001,30,3,C,7,C7,7.5,no,76800,0.176,0.163,7
P.pudita,blank,blank,Pp,BG11,0.001,30,4,C,8,C8,7.5,no,76800,0.175,0.163,8
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,1,C,9,C9,7.2,no,76800,1.05,0.863,9
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,2,C,10,C10,7.2,no,76800,1.02,0.838,10
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,3,C,11,C11,7.2,no,76800,1.044,0.854,11
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,4,C,12,C12,7.2,no,76800,1.075,0.887,12
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,1,D,1,D1,7,no,76800,0.371,0.303,1
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,2,D,2,D2,7,yes,76800,1.094,0.92,2
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,3,D,3,D3,7,no,76800,0.502,0.398,3
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,4,D,4,D4,7,no,76800,0.406,0.33,4
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,1,D,5,D5,7.5,no,76800,0.162,0.153,5
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,2,D,6,D6,7.5,no,76800,0.151,0.14,6
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,3,D,7,D7,7.5,no,76800,0.16,0.153,7
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,4,D,8,D8,7.5,no,76800,0.154,0.143,8
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,1,D,9,D9,7.2,no,76800,0.752,0.595,9
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,2,D,10,D10,7.2,no,76800,0.711,0.57,10
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,3,D,11,D11,7.2,no,76800,0.658,0.526,11
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,4,D,12,D12,7.2,no,76800,0.594,0.486,12
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,1,E,1,E1,7,no,76800,1.036,0.828,1
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,2,E,2,E2,7,no,76800,1.072,0.881,2
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,3,E,3,E3,7,no,76800,1.045,0.857,3
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,4,E,4,E4,7,no,76800,1.079,0.884,4
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,1,E,5,E5,7.5,no,76800,0.171,0.156,5
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,2,E,6,E6,7.5,no,76800,0.177,0.162,6
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,3,E,7,E7,7.5,no,76800,0.179,0.163,7
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,4,E,8,E8,7.5,no,76800,0.182,0.172,8
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,1,E,9,E9,7.2,no,76800,1.077,0.885,9
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,2,E,10,E10,7.2,no,76800,1.043,0.86,10
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,3,E,11,E11,7.2,no,76800,1.075,0.882,11
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,4,E,12,E12,7.2,no,76800,1.119,0.931,12
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,1,F,1,F1,7,no,76800,1.171,0.952,1
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,2,F,2,F2,7,no,76800,1.022,0.828,2
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,3,F,3,F3,7,no,76800,1.029,0.825,3
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,4,F,4,F4,7,no,76800,1.036,0.835,4
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,1,F,5,F5,7.5,no,76800,0.181,0.164,5
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,2,F,6,F6,7.5,no,76800,0.183,0.165,6
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,3,F,7,F7,7.5,no,76800,0.199,0.178,7
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,4,F,8,F8,7.5,no,76800,0.2,0.178,8
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,1,F,9,F9,7.2,no,76800,0.991,0.795,9
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,2,F,10,F10,7.2,no,76800,1.029,0.831,10
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,3,F,11,F11,7.2,no,76800,1.063,0.843,11
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,4,F,12,F12,7.2,no,76800,1.088,0.873,12
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,1,G,1,G1,7,no,76800,1.2,1.021,1
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,2,G,2,G2,7,no,76800,1.185,1.007,2
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,3,G,3,G3,7,no,76800,1.094,0.924,3
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,4,G,4,G4,7,no,76800,1.145,0.961,4
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,1,G,5,G5,7.5,no,76800,0.207,0.185,5
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,2,G,6,G6,7.5,no,76800,0.201,0.18,6
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,3,G,7,G7,7.5,no,76800,0.191,0.176,7
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,4,G,8,G8,7.5,no,76800,0.193,0.175,8
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,1,G,9,G9,7.2,no,76800,1.065,0.887,9
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,2,G,10,G10,7.2,no,76800,1.139,0.953,10
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,3,G,11,G11,7.2,no,76800,1.069,0.892,11
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,4,G,12,G12,7.2,no,76800,1.137,0.95,12
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,1,H,1,H1,7,no,76800,1.037,0.834,1
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,2,H,2,H2,7,no,76800,1.034,0.851,2
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,3,H,3,H3,7,no,76800,1.036,0.857,3
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,4,H,4,H4,7,no,76800,1.008,0.813,4
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,1,H,5,H5,7.5,no,76800,0.176,0.16,5
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,2,H,6,H6,7.5,no,76800,0.18,0.164,6
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,3,H,7,H7,7.5,no,76800,0.185,0.167,7
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,4,H,8,H8,7.5,no,76800,0.204,0.185,8
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,1,H,9,H9,7.2,no,76800,1.11,0.916,9
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,2,H,10,H10,7.2,no,76800,1.362,1.168,10
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,3,H,11,H11,7.2,no,76800,1.111,0.915,11
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,4,H,12,H12,7.2,no,76800,1.123,0.926,12
blank,blank,blank,Negative,LB,0.001,30,1,A,1,A1,7,no,78000,0.147,0.138,1
blank,blank,blank,Negative,LB,0.001,30,2,A,2,A2,7,no,78000,0.141,0.132,2
blank,blank,blank,Negative,LB,0.001,30,3,A,3,A3,7,no,78000,0.163,0.153,3
blank,blank,blank,Negative,LB,0.001,30,4,A,4,A4,7,no,78000,0.139,0.13,4
blank,blank,blank,Negative,BG11,0.001,30,1,A,5,A5,7.5,no,78000,0.145,0.138,5
blank,blank,blank,Negative,BG11,0.001,30,2,A,6,A6,7.5,no,78000,0.156,0.148,6
blank,blank,blank,Negative,BG11,0.001,30,3,A,7,A7,7.5,no,78000,0.158,0.151,7
blank,blank,blank,Negative,BG11,0.001,30,4,A,8,A8,7.5,no,78000,0.156,0.148,8
blank,blank,blank,Negative,LB + BG11,0.001,30,1,A,9,A9,7.2,no,78000,0.248,0.219,9
blank,blank,blank,Negative,LB + BG11,0.001,30,2,A,10,A10,7.2,no,78000,0.266,0.231,10
blank,blank,blank,Negative,LB + BG11,0.001,30,3,A,11,A11,7.2,no,78000,0.243,0.217,11
blank,blank,blank,Negative,LB + BG11,0.001,30,4,A,12,A12,7.2,no,78000,0.296,0.253,12
S.oneidensis,blank,blank,So,LB,0.001,30,1,B,1,B1,7,no,78000,1.037,0.835,1
S.oneidensis,blank,blank,So,LB,0.001,30,2,B,2,B2,7,no,78000,1.081,0.863,2
S.oneidensis,blank,blank,So,LB,0.001,30,3,B,3,B3,7,no,78000,0.995,0.783,3
S.oneidensis,blank,blank,So,LB,0.001,30,4,B,4,B4,7,no,78000,1.024,0.825,4
S.oneidensis,blank,blank,So,BG11,0.001,30,1,B,5,B5,7.5,no,78000,0.207,0.183,5
S.oneidensis,blank,blank,So,BG11,0.001,30,2,B,6,B6,7.5,no,78000,0.207,0.183,6
S.oneidensis,blank,blank,So,BG11,0.001,30,3,B,7,B7,7.5,no,78000,0.206,0.183,7
S.oneidensis,blank,blank,So,BG11,0.001,30,4,B,8,B8,7.5,no,78000,0.218,0.194,8
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,1,B,9,B9,7.2,no,78000,1.008,0.796,9
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,2,B,10,B10,7.2,no,78000,0.991,0.778,10
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,3,B,11,B11,7.2,no,78000,1.048,0.83,11
S.oneidensis,blank,blank,So,LB + BG11,0.001,30,4,B,12,B12,7.2,no,78000,1.06,0.835,12
P.pudita,blank,blank,Pp,LB,0.001,30,1,C,1,C1,7,no,78000,1.24,1.056,1
P.pudita,blank,blank,Pp,LB,0.001,30,2,C,2,C2,7,no,78000,1.242,1.049,2
P.pudita,blank,blank,Pp,LB,0.001,30,3,C,3,C3,7,no,78000,1.156,0.956,3
P.pudita,blank,blank,Pp,LB,0.001,30,4,C,4,C4,7,no,78000,1.194,1.01,4
P.pudita,blank,blank,Pp,BG11,0.001,30,1,C,5,C5,7.5,no,78000,0.168,0.154,5
P.pudita,blank,blank,Pp,BG11,0.001,30,2,C,6,C6,7.5,no,78000,0.167,0.154,6
P.pudita,blank,blank,Pp,BG11,0.001,30,3,C,7,C7,7.5,no,78000,0.176,0.163,7
P.pudita,blank,blank,Pp,BG11,0.001,30,4,C,8,C8,7.5,no,78000,0.175,0.162,8
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,1,C,9,C9,7.2,no,78000,1.042,0.86,9
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,2,C,10,C10,7.2,no,78000,1.012,0.839,10
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,3,C,11,C11,7.2,no,78000,1.039,0.856,11
P.pudita,blank,blank,Pp,LB + BG11,0.001,30,4,C,12,C12,7.2,no,78000,1.077,0.888,12
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,1,D,1,D1,7,no,78000,0.374,0.304,1
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,2,D,2,D2,7,yes,78000,1.107,0.93,2
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,3,D,3,D3,7,no,78000,0.499,0.395,3
Synechocystis.sp,blank,blank,Ss,LB,0.001,30,4,D,4,D4,7,no,78000,0.414,0.335,4
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,1,D,5,D5,7.5,no,78000,0.162,0.153,5
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,2,D,6,D6,7.5,no,78000,0.149,0.14,6
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,3,D,7,D7,7.5,no,78000,0.16,0.152,7
Synechocystis.sp,blank,blank,Ss,BG11,0.001,30,4,D,8,D8,7.5,no,78000,0.154,0.146,8
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,1,D,9,D9,7.2,no,78000,0.741,0.585,9
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,2,D,10,D10,7.2,no,78000,0.727,0.579,10
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,3,D,11,D11,7.2,no,78000,0.671,0.535,11
Synechocystis.sp,blank,blank,Ss,LB + BG11,0.001,30,4,D,12,D12,7.2,no,78000,0.635,0.508,12
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,1,E,1,E1,7,no,78000,1.034,0.829,1
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,2,E,2,E2,7,no,78000,1.079,0.885,2
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,3,E,3,E3,7,no,78000,1.048,0.86,3
S.oneidensis,P.pudita,blank,So + Pp,LB,0.001,30,4,E,4,E4,7,no,78000,1.081,0.885,4
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,1,E,5,E5,7.5,no,78000,0.172,0.156,5
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,2,E,6,E6,7.5,no,78000,0.177,0.162,6
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,3,E,7,E7,7.5,no,78000,0.179,0.163,7
S.oneidensis,P.pudita,blank,So + Pp,BG11,0.001,30,4,E,8,E8,7.5,no,78000,0.182,0.172,8
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,1,E,9,E9,7.2,no,78000,1.081,0.889,9
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,2,E,10,E10,7.2,no,78000,1.043,0.857,10
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,3,E,11,E11,7.2,no,78000,1.076,0.883,11
S.oneidensis,P.pudita,blank,So + Pp,LB + BG11,0.001,30,4,E,12,E12,7.2,no,78000,1.122,0.932,12
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,1,F,1,F1,7,no,78000,1.173,0.953,1
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,2,F,2,F2,7,no,78000,1.021,0.823,2
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,3,F,3,F3,7,no,78000,1.034,0.828,3
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB,0.001,30,4,F,4,F4,7,no,78000,1.048,0.843,4
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,1,F,5,F5,7.5,no,78000,0.18,0.165,5
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,2,F,6,F6,7.5,no,78000,0.181,0.166,6
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,3,F,7,F7,7.5,no,78000,0.192,0.179,7
S.oneidensis,Synechocystis.sp,blank,So + Ss,BG11,0.001,30,4,F,8,F8,7.5,no,78000,0.197,0.178,8
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,1,F,9,F9,7.2,no,78000,1.005,0.8,9
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,2,F,10,F10,7.2,no,78000,1.028,0.827,10
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,3,F,11,F11,7.2,no,78000,1.043,0.831,11
S.oneidensis,Synechocystis.sp,blank,So + Ss,LB + BG11,0.001,30,4,F,12,F12,7.2,no,78000,1.08,0.862,12
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,1,G,1,G1,7,no,78000,1.204,1.024,1
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,2,G,2,G2,7,no,78000,1.188,1.008,2
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,3,G,3,G3,7,no,78000,1.095,0.924,3
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB,0.001,30,4,G,4,G4,7,no,78000,1.152,0.966,4
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,1,G,5,G5,7.5,no,78000,0.207,0.185,5
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,2,G,6,G6,7.5,no,78000,0.2,0.18,6
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,3,G,7,G7,7.5,no,78000,0.192,0.176,7
P.pudita,Synechocystis.sp,blank,Pp + Ss,BG11,0.001,30,4,G,8,G8,7.5,no,78000,0.194,0.175,8
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,1,G,9,G9,7.2,no,78000,1.069,0.887,9
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,2,G,10,G10,7.2,no,78000,1.141,0.952,10
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,3,G,11,G11,7.2,no,78000,1.069,0.888,11
P.pudita,Synechocystis.sp,blank,Pp + Ss,LB + BG11,0.001,30,4,G,12,G12,7.2,no,78000,1.123,0.934,12
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,1,H,1,H1,7,no,78000,1.037,0.835,1
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,2,H,2,H2,7,no,78000,1.033,0.855,2
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,3,H,3,H3,7,no,78000,1.037,0.858,3
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB,0.001,30,4,H,4,H4,7,no,78000,1.012,0.816,4
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,1,H,5,H5,7.5,no,78000,0.176,0.16,5
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,2,H,6,H6,7.5,no,78000,0.18,0.164,6
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,3,H,7,H7,7.5,no,78000,0.184,0.167,7
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,BG11,0.001,30,4,H,8,H8,7.5,no,78000,0.204,0.185,8
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,1,H,9,H9,7.2,no,78000,1.122,0.925,9
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,2,H,10,H10,7.2,no,78000,1.37,1.166,10
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,3,H,11,H11,7.2,no,78000,1.114,0.917,11
S.oneidensis,P.pudita,Synechocystis.sp,So + Pp + Ss,LB + BG11,0.001,30,4,H,12,H12,7.2,no,78000,1.126,0.928,12
blank,blank,blank,Negative,LB,0.001,30,1,A,1,A1,7,no,79200,0.147,0.138,1
blank,blank,blank,Negative,LB,0.001,30,2,A,2,A2,7,no,79200,0.141,0.132,2
blank,blank,blank,Negative,LB,0.001,30,3,A,3,A3,7,no,79200,0.164,0.153,3
blank,blank,blank,Negative,LB,0.001,30,4,A,4,A4,7,no,79200,0.139,0.131,4
blank,blank,blank,Negative,BG11,0.001,30,1,A,5,A5,7.5,no,79200,0.145,0.137,5
blank,blank,blank,Negative,BG11,0.001,30,2,A,6,A6,7.5,no,79200,0.156,0.148,6
blank,blank,blank,Negative,BG11,0.001,30,3,A,7,A7,7.5,no,79200,0.158,0.15,7
blank,blank,blank,Negative,BG11,0.001,30,4,A,8,A8,7.5,no,79200,0.154,0.147,8
